embedding	outer_AUC	outer_AUPRC	outer_PR@10	outer_time	orig_pos_pairs	filtered_pos_pairs
GENEPT-MODEL3	0.7338994948590748	0.3272518902413102	0.9666666666666668	1179.123121261597	10568.0	10203.0
ESM2	0.7333811461800317	0.3475298614696313	0.8666666666666667	887.7217117150625	10568.0	10492.0
T5	0.7236405039900017	0.3052851040012744	0.8666666666666667	182.09964895248413	10568.0	9443.0
BIOCONCEPTVEC-FASTTEXT	0.7120174885844149	0.2516975744053201	0.6333333333333334	42.45931355158488	10568.0	10144.0
MASHUP	0.702275616701694	0.2846954869928387	0.9333333333333332	499.1237088839213	10568.0	9535.0
ALBERT	0.7019941403248003	0.2939095539498743	0.9333333333333332	1084.8984141349792	10568.0	9443.0
XLNET	0.6981937776629028	0.2628008168082933	0.8666666666666667	489.1129077275594	10568.0	9443.0
ESMB1	0.6980674049768988	0.3281778384530249	0.6666666666666666	1072.1816771030426	10568.0	9443.0
PPI-RAW	0.6976803491608723	0.2455401242426098	0.3666666666666667	26473.49132855733	10568.0	10513.0
BIOCONCEPTVEC-CBOW	0.6922437173388816	0.2255462477164907	0.5333333333333333	29.757036050160725	10568.0	10144.0
SEQVEC	0.685724896107292	0.2911395746721636	0.6666666666666666	509.6346158981323	10568.0	10486.0
BIOCONCEPTVEC-SKIP-GRAM	0.683310533592897	0.2167540717748534	0.7333333333333333	26.378935654958088	10568.0	10144.0
BERT-PFAM	0.6565739229525263	0.216376176802367	0.8666666666666667	371.2986147403717	10568.0	9443.0
NODE2VEC	0.6530598028397973	0.2180725649269762	0.9333333333333332	52.18676137924194	10568.0	10513.0
MUT2VEC	0.637831089353329	0.2400570228833908	0.8333333333333334	89.53203248977661	10568.0	9462.0
GENEPT-ADA	0.6357872669466068	0.2261037942509659	1.0	584.5368493398031	10568.0	10203.0
KSEP	0.6346678647737583	0.2594988073130063	0.4666666666666666	322.5815963745117	10568.0	10449.0
BIOCONCEPTVEC-GLOVE	0.6198229905539367	0.1581378898431063	0.3666666666666667	29.4083886941274	10568.0	10144.0
UNIREP	0.6183838371907734	0.2217416211107659	0.2666666666666666	2871.0999087492623	10568.0	10486.0
GF-12L30M	0.60244682676033	0.1329591581676809	0.5	285.6449579397837	10568.0	10517.0
CPC-PROT	0.5954019617886254	0.1413683508579738	0.4000000000000001	266.8828564484914	10568.0	9443.0
HMMER	0.5894596107159394	0.2042907592305943	0.5	36703.1743042469	10568.0	10486.0
SCGPT-PANCANCER	0.5882493416392321	0.1906933050792606	1.0	291.70534801483154	10568.0	10232.0
BERT-BFD	0.5867255227973321	0.1492904961699854	0.5333333333333333	344.1506887276967	10568.0	9443.0
TCGA-EMBEDDING	0.5863948307953369	0.1323174125881282	0.2333333333333333	57.31677428881327	10568.0	10418.0
PROTVEC	0.5841417468022811	0.1539119529479112	0.2	87.81500895818074	10568.0	10486.0
APAAC	0.5810624268238344	0.1338661589833175	0.0333333333333333	63.7731606165568	10568.0	10486.0
AAC	0.5721580474811122	0.130123483936662	0.1	19.49673819541931	10568.0	10486.0
BLAST	0.5673856551199606	0.2076417388534159	0.6	41407.21657180786	10568.0	10486.0
GENE2VEC	0.5665934430055608	0.1347096405551251	0.6666666666666666	114.8309450149536	10568.0	10385.0
SCGPT-HUMAN	0.564547249351549	0.1793638919274443	1.0	414.7491703828176	10568.0	10232.0
PFAM	0.5614002682830807	0.1720228944360755	0.6	5602.564619382222	10568.0	10486.0
GF-12L95MCANCER	0.5605187702819087	0.1179007813542881	0.3333333333333333	222.7601833343506	10568.0	10520.0
LEARNED-VEC	0.5595490465934612	0.1442805528466803	0.6666666666666666	63.76346246401469	10568.0	10486.0
GF-20L95M	0.5545431371242419	0.1685305357933367	1.0	554.621544679006	10568.0	10520.0
GF-6L30M	0.5481959718665285	0.1467770072378439	1.0	87.36685252189636	10568.0	10517.0
GF-12L95M	0.542537399815059	0.1167075246075983	0.5333333333333333	292.5359290440877	10568.0	10520.0
FROGS-ARCHS4	0.5424948968888742	0.1548154941650932	0.9	104.48872367540996	10568.0	6917.0
