embedding	outer_AUC	outer_AUPRC	outer_PR@10	outer_time	orig_pos_pairs	filtered_pos_pairs
GENEPT-MODEL3	0.8972703554894023	0.4653888048904402	0.7999999999999999	13.39541737238566	2124.0	2092.0
GENEPT-ADA	0.8159210377277363	0.3907782955261645	0.6333333333333334	4.63145899772644	2124.0	2092.0
GF-12L95MCANCER	0.803864082827972	0.3108225447844484	0.4333333333333333	2.0187679131825766	2124.0	2073.0
ESM2	0.7732491700187639	0.2771849527062586	0.4000000000000001	5.632419188817342	2124.0	2055.0
ALBERT	0.7666958778547185	0.3752650888560565	0.5	15.140238841374716	2124.0	1913.0
SCGPT-PANCANCER	0.7658104939061449	0.2627125439688274	0.2666666666666666	2.7168386777242026	2124.0	2099.0
BLAST	0.7629405230919319	0.4009816346413747	0.5666666666666667	208.6623102823893	2124.0	2065.0
PPI-RAW	0.7567295986534431	0.332072616176682	0.2	255.6510315736135	2124.0	2065.0
GF-12L95M	0.7203902275326038	0.1635208160522167	0.0666666666666666	2.38977845509847	2124.0	2073.0
CPC-PROT	0.7179038930225299	0.2928799958836917	0.4333333333333333	2.529005924860636	2124.0	1913.0
GF-12L30M	0.707229431691753	0.1882910927567977	0.2333333333333333	1.4722707271575928	2124.0	2095.0
GF-20L95M	0.7061694706359906	0.1698991872774997	0.1	5.889993349711101	2124.0	2073.0
T5	0.6928206657953216	0.2545053836153647	0.4666666666666666	3.521347999572754	2124.0	1913.0
BIOCONCEPTVEC-SKIP-GRAM	0.6796798922208867	0.2464813154257885	0.7333333333333334	0.7669174671173096	2124.0	1948.0
MASHUP	0.6733636078902157	0.3196754352398362	0.4000000000000001	2.5963950157165527	2124.0	1886.0
ESMB1	0.6712405095472841	0.3275850135338394	0.4333333333333333	3.4169231255849204	2124.0	1913.0
BIOCONCEPTVEC-GLOVE	0.6561170659458587	0.1840065792501743	0.3	0.923338810602824	2124.0	1948.0
BERT-PFAM	0.655044967599694	0.2876464900115494	0.3666666666666667	2.6143861611684165	2124.0	1913.0
BERT-BFD	0.6544881524054141	0.2686694033669288	0.4666666666666666	3.826131025950114	2124.0	1913.0
GF-6L30M	0.6535901347958845	0.2294151774557319	0.3	1.9237593015034995	2124.0	2095.0
PFAM	0.6484686412584574	0.2806144091521341	0.5333333333333333	46.07663361231486	2124.0	2065.0
NODE2VEC	0.6426169742529266	0.1921694480299725	0.2666666666666666	1.0812463760375977	2124.0	2065.0
BIOCONCEPTVEC-CBOW	0.6373995449560408	0.1713627894303485	0.3333333333333333	1.028358538945516	2124.0	1948.0
KSEP	0.6349332506680545	0.1989897075227538	0.1333333333333333	2.169671614964803	2124.0	2054.0
UNIREP	0.6225572227606945	0.2379636774533623	0.3	38.24455579121908	2124.0	2065.0
HMMER	0.6209293972100977	0.1891928233206259	0.1	185.84471480051675	2124.0	2065.0
BIOCONCEPTVEC-FASTTEXT	0.6167641203756835	0.1955193327124643	0.5	0.5462183157602946	2124.0	1948.0
PROTVEC	0.6114339727894736	0.1272586000488403	0.1	1.2241405646006267	2124.0	2065.0
LEARNED-VEC	0.6012523899983183	0.1658875623835755	0.3	0.6917946338653564	2124.0	2065.0
SCGPT-HUMAN	0.5929689974969442	0.1253992987243614	0.1	2.592620849609375	2124.0	2099.0
TCGA-EMBEDDING	0.5780672765857012	0.1391387692788166	0.1	0.7009605566660563	2124.0	2048.0
AAC	0.5692247643344754	0.1246185960060572	0.0666666666666666	0.5813627243041992	2124.0	2065.0
XLNET	0.5521333867934449	0.3191586315592813	0.4666666666666666	4.011245886484782	2124.0	1913.0
SEQVEC	0.5357752985608584	0.1781816569445463	0.3666666666666667	8.961670875549316	2124.0	2065.0
APAAC	0.5009952060932824	0.0975212637713526	0.1999999999999999	2.4035607973734536	2124.0	2065.0
FROGS-ARCHS4	0.48178736322778	0.0575095616513097	0.0333333333333333	0.6117059389750162	2124.0	982.0
GENE2VEC	0.4060876814593348	0.07589169146908	0.0	1.7117572625478108	2124.0	2028.0
MUT2VEC	0.400694434504232	0.102639821274259	0.3	1.1464745998382568	2124.0	1974.0
