embedding	outer_AUC	outer_AUPRC	outer_PR@10	outer_time	orig_pos_pairs	filtered_pos_pairs
PPI-RAW	0.65314413116226	0.1885812482481181	0.3333333333333333	615.5391616821289	5966.0	2535.0
MASHUP	0.6262903909788587	0.1693023990323209	0.3999999999999999	12.006525357564293	5966.0	2535.0
GENEPT-MODEL3	0.6128922411387362	0.1555770161606478	0.2333333333333333	49.57382758458456	5966.0	2535.0
BIOCONCEPTVEC-CBOW	0.604549573308792	0.146511431319077	0.2666666666666666	2.5457797845204677	5966.0	2535.0
BERT-BFD	0.5983409082566915	0.1341956019906487	0.1	24.99435559908549	5966.0	2535.0
T5	0.5946560588176346	0.1408636054529364	0.2333333333333333	19.807154417037964	5966.0	2535.0
NODE2VEC	0.5934752061671197	0.1476600343228348	0.1999999999999999	3.715331315994263	5966.0	2535.0
GENEPT-ADA	0.5856347329730837	0.1408833127638633	0.3	27.51862343152364	5966.0	2535.0
SEQVEC	0.585261412328303	0.1340693706733349	0.1666666666666666	17.955937544504803	5966.0	2535.0
BIOCONCEPTVEC-SKIP-GRAM	0.5777335204869417	0.1386808304957101	0.2	2.3625617822011318	5966.0	2535.0
ESM2	0.5757994151896683	0.1309624605486398	0.1666666666666666	29.859601418177288	5966.0	2535.0
UNIREP	0.5751658477836469	0.1282343600315496	0.1	124.33791613578796	5966.0	2535.0
SCGPT-PANCANCER	0.5736970837372652	0.1322562695442377	0.2666666666666666	8.196136077245077	5966.0	2535.0
BIOCONCEPTVEC-FASTTEXT	0.565396853500601	0.1272211110450415	0.1	1.5206491152445476	5966.0	2535.0
GF-12L30M	0.5622905717005747	0.1192636011900497	0.1	11.11203916867574	5966.0	2535.0
LEARNED-VEC	0.5618827561444787	0.1193797342415361	0.0666666666666666	3.4317859013875327	5966.0	2535.0
MUT2VEC	0.5598526017946508	0.1237247043591993	0.0666666666666666	8.852797667185465	5966.0	2535.0
KSEP	0.5594903425135631	0.1224978048956633	0.2333333333333333	9.84819483757019	5966.0	2535.0
XLNET	0.5546937515311466	0.1101124899051307	0.0666666666666666	13.890501976013184	5966.0	2535.0
BIOCONCEPTVEC-GLOVE	0.5532152019833455	0.1201902165125697	0.0666666666666666	1.9074354966481528	5966.0	2535.0
CPC-PROT	0.5526799496209164	0.1211291988108781	0.2666666666666666	11.841226816177368	5966.0	2535.0
BERT-PFAM	0.5493519232195788	0.1098854665530583	0.0333333333333333	17.05228074391683	5966.0	2535.0
SCGPT-HUMAN	0.5458447467430924	0.1164310025150262	0.0666666666666666	9.224257389704386	5966.0	2535.0
GF-12L95M	0.5411723641434613	0.1116039291257104	0.0666666666666666	7.840392669041951	5966.0	2535.0
FROGS-ARCHS4	0.5408775110212932	0.109173325329949	0.0333333333333333	4.706586917241414	5966.0	2535.0
AAC	0.5388608075964441	0.1113597094257937	0.0666666666666666	2.2273429234822597	5966.0	2535.0
ALBERT	0.5384216578302522	0.1195215072631253	0.1333333333333333	76.45114707946777	5966.0	2535.0
ESMB1	0.5373518029791365	0.1139719840582978	0.1333333333333333	26.81925749778748	5966.0	2535.0
BLAST	0.5371564378352762	0.1093787669174137	0.0333333333333333	627.1948850949606	5966.0	2535.0
APAAC	0.5331205197691876	0.1177198467626375	0.1666666666666666	4.507232983907064	5966.0	2535.0
GF-20L95M	0.5285877024078893	0.1114009991499905	0.1666666666666666	13.436552365620932	5966.0	2535.0
HMMER	0.5213186117301117	0.1117220782647736	0.0333333333333333	651.3597350120544	5966.0	2535.0
PFAM	0.5176133184762238	0.1077063166433679	0.1333333333333333	156.45802545547485	5966.0	2535.0
GF-12L95MCANCER	0.514737258452508	0.1019854062084662	0.0333333333333333	7.489224592844645	5966.0	2535.0
PROTVEC	0.5122764637107707	0.1070930466296689	0.0333333333333333	3.2697535355885825	5966.0	2535.0
GENE2VEC	0.5003116439914086	0.1026692443319281	0.0666666666666666	5.205471038818359	5966.0	2535.0
TCGA-EMBEDDING	0.492533948725719	0.100211549662276	0.1666666666666666	2.1327501138051352	5966.0	2535.0
GF-6L30M	0.4584534534797519	0.0877086201684759	0.0333333333333333	2.7287437915802	5966.0	2535.0
