embedding	outer_AUC	outer_AUPRC	outer_PR@10	outer_time	orig_pos_pairs	filtered_pos_pairs
ESM2	0.810609500370192	0.4088149384289063	0.7666666666666666	88.5347273349762	10000.0	4826.0
ALBERT	0.8088114175130509	0.3824201999275889	0.4666666666666667	313.4321409861247	10000.0	4826.0
GENEPT-MODEL3	0.8000138691429584	0.3534682727740233	0.6333333333333333	250.7260242303213	10000.0	4826.0
T5	0.7971971472772378	0.3649921893537938	0.5	84.74896788597107	10000.0	4826.0
ESMB1	0.7940195937897684	0.3799637167595618	0.6666666666666666	81.86543989181519	10000.0	4826.0
HMMER	0.7916027970581192	0.3989236248140941	0.6333333333333334	2822.018028100332	10000.0	4826.0
XLNET	0.7879999094762624	0.3572442981481091	0.7333333333333334	90.16258645057678	10000.0	4826.0
PFAM	0.7839486806278444	0.3919169774811772	0.6	1160.2913269201915	10000.0	4826.0
SEQVEC	0.7790234735225893	0.3514923977993089	0.7000000000000001	102.95484900474548	10000.0	4826.0
BERT-BFD	0.7689736867326001	0.3274634615758667	0.7000000000000001	86.50369342168172	10000.0	4826.0
BIOCONCEPTVEC-CBOW	0.7653573515716204	0.285538088285178	0.6666666666666666	18.136980136235557	10000.0	4826.0
BIOCONCEPTVEC-FASTTEXT	0.7629668172153025	0.2846610623907535	0.5666666666666665	9.08640742301941	10000.0	4826.0
GENEPT-ADA	0.7526693296062695	0.3150994895173759	0.7333333333333334	135.616335550944	10000.0	4826.0
BIOCONCEPTVEC-SKIP-GRAM	0.7430246748345405	0.2635894124244575	0.3333333333333333	15.07643183072408	10000.0	4826.0
BERT-PFAM	0.736464959068862	0.2719340718915475	0.5333333333333333	73.6131043434143	10000.0	4826.0
KSEP	0.731346668056402	0.2755253569353967	0.3666666666666667	38.48422996203104	10000.0	4826.0
BIOCONCEPTVEC-GLOVE	0.7306362973052544	0.2592094746550297	0.6	13.754806836446129	10000.0	4826.0
UNIREP	0.7225031431825871	0.2772174773985699	0.3999999999999999	728.6509575843811	10000.0	4826.0
NODE2VEC	0.7203117971813374	0.2363547534831929	0.3666666666666666	14.13753620783488	10000.0	4826.0
MASHUP	0.7006741079046338	0.2459379255675714	0.5666666666666668	50.80463449160258	10000.0	4826.0
PPI-RAW	0.6832327307560252	0.2291105185637313	0.3666666666666667	1904.684326728185	10000.0	4826.0
MUT2VEC	0.6832220768632243	0.2358308271854436	0.3333333333333333	36.40717387199402	10000.0	4826.0
LEARNED-VEC	0.6676672478674112	0.2060978453721188	0.4666666666666666	8.052738269170126	10000.0	4826.0
PROTVEC	0.6591361152589202	0.1976558246022628	0.3333333333333333	19.733742396036785	10000.0	4826.0
AAC	0.6542797305389443	0.1747489896894035	0.0666666666666666	5.747269074122111	10000.0	4826.0
SCGPT-HUMAN	0.6310179025265218	0.1804695891742115	0.4333333333333333	69.71249628067017	10000.0	4826.0
APAAC	0.6291872879385408	0.160596481447982	0.1	15.275941133499146	10000.0	4826.0
BLAST	0.6266561073327827	0.2568853110151521	0.4666666666666667	3356.4082787831626	10000.0	4826.0
CPC-PROT	0.6203197862093558	0.1670194681087187	0.3333333333333333	40.51799352963766	10000.0	4826.0
SCGPT-PANCANCER	0.5957904590820137	0.1575959869353963	0.3999999999999999	72.03970615069072	10000.0	4826.0
GF-12L30M	0.5951627509613696	0.1590726479307658	0.2333333333333333	39.94685784975688	10000.0	4826.0
GF-6L30M	0.5688626276758543	0.1443394153760556	0.3	23.71932093302409	10000.0	4826.0
GF-20L95M	0.5626537343238723	0.1343732785486807	0.1999999999999999	95.1454354127248	10000.0	4826.0
FROGS-ARCHS4	0.5520617692175659	0.1285705252802253	0.1666666666666666	40.9667801062266	10000.0	4826.0
GF-12L95M	0.5378635139554312	0.1279245429858804	0.1666666666666666	52.25876514116923	10000.0	4826.0
GENE2VEC	0.5308513572217368	0.1207755760570273	0.1333333333333333	22.915090799331665	10000.0	4826.0
GF-12L95MCANCER	0.5142671099590705	0.1299499192476342	0.2666666666666666	42.11540428797404	10000.0	4826.0
TCGA-EMBEDDING	0.5073577464465248	0.1141701381933979	0.0333333333333333	8.444317738215128	10000.0	4826.0
