embedding	outer_AUC	outer_AUPRC	outer_PR@10	outer_time	orig_pos_pairs	filtered_pos_pairs
GENEPT-ADA	0.7928228812779876	0.3429755279695063	0.7000000000000001	7.786325295766194	2124.0	2092.0
ESMB1	0.7848857328733493	0.290320229840758	0.1333333333333333	21.310577392578125	2124.0	1913.0
GENEPT-MODEL3	0.7344386575640555	0.2749497219406262	0.7000000000000001	23.77566703160604	2124.0	2092.0
UNIREP	0.7181384688422799	0.2834180880707846	0.0666666666666666	63.860222021738686	2124.0	2065.0
ALBERT	0.7102018743002102	0.3105327554610256	0.5666666666666667	27.64810339609782	2124.0	1913.0
BIOCONCEPTVEC-SKIP-GRAM	0.6893750849421383	0.2191547804599927	0.4666666666666666	0.9333847363789876	2124.0	1948.0
GF-12L95MCANCER	0.6856713016540126	0.1631075737050747	0.1666666666666666	3.6133649349212646	2124.0	2073.0
MASHUP	0.6843072337571963	0.2126445300915248	0.3666666666666667	18.24576775232951	2124.0	1886.0
ESM2	0.6792201332316431	0.1689750106450908	0.3333333333333333	24.063648621241253	2124.0	2055.0
KSEP	0.6749601964993227	0.2265572427209213	0.0999999999999999	3.6051012674967446	2124.0	2054.0
T5	0.6628979601956834	0.2073144181005869	0.3999999999999999	4.551725705464681	2124.0	1913.0
CPC-PROT	0.6588204990884755	0.2021985764651632	0.2333333333333333	2.748215595881144	2124.0	1913.0
BIOCONCEPTVEC-CBOW	0.657088987756116	0.1793913308847416	0.2333333333333333	1.101302146911621	2124.0	1948.0
GF-12L30M	0.6425412378236844	0.1388898397278152	0.2666666666666666	3.22882088025411	2124.0	2095.0
GF-12L95M	0.6369061010199996	0.1267200447920761	0.0666666666666666	3.6815999348958335	2124.0	2073.0
PROTVEC	0.6332103769528866	0.1287908821814903	0.0666666666666666	1.6707183519999187	2124.0	2065.0
BIOCONCEPTVEC-FASTTEXT	0.6221913220663126	0.1553840498159866	0.2666666666666666	1.180853287378947	2124.0	1948.0
GF-20L95M	0.6210216951702165	0.131518425765433	0.1333333333333333	13.538125912348429	2124.0	2073.0
PPI-RAW	0.6169228151559966	0.1431877093436675	0.0333333333333333	690.2615678310394	2124.0	2065.0
BERT-PFAM	0.6108152884982854	0.2044041426451368	0.3999999999999999	4.358925263086955	2124.0	1913.0
TCGA-EMBEDDING	0.6089849231890127	0.1433027950517995	0.3333333333333333	1.021851936976115	2124.0	2048.0
GF-6L30M	0.5946327771625968	0.1281470477942966	0.0999999999999999	4.645247618357341	2124.0	2095.0
BERT-BFD	0.5739790160830335	0.1445381671947457	0.3666666666666667	22.084538221359253	2124.0	1913.0
NODE2VEC	0.5645987299205782	0.1145525734576782	0.1	1.415575583775838	2124.0	2065.0
AAC	0.5605414002578002	0.118923745592891	0.0333333333333333	1.053014834721883	2124.0	2065.0
SCGPT-PANCANCER	0.5564686703411602	0.1107402915631508	0.0666666666666666	13.53042475382487	2124.0	2099.0
LEARNED-VEC	0.5352574775075376	0.1193428095575531	0.2666666666666666	1.3644669850667317	2124.0	2065.0
SEQVEC	0.5329063188612303	0.1147640913617097	0.1999999999999999	12.954421202341717	2124.0	2065.0
XLNET	0.5249132476279877	0.2038807729480614	0.3	15.064356088638306	2124.0	1913.0
BLAST	0.5189464008575645	0.1182697373468464	0.4333333333333333	1418.8834731578827	2124.0	2065.0
HMMER	0.5162205578438174	0.1178842655239067	0.2	846.6594426631927	2124.0	2065.0
PFAM	0.5096210006096941	0.1026829494677749	0.3999999999999999	395.6251307328542	2124.0	2065.0
APAAC	0.508971201713832	0.0947077342667858	0.0999999999999999	2.5263448556264243	2124.0	2065.0
SCGPT-HUMAN	0.5077554565451845	0.0964345819197025	0.1333333333333333	11.880644162495932	2124.0	2099.0
BIOCONCEPTVEC-GLOVE	0.4943020989308409	0.0976424830983395	0.0666666666666666	1.334090232849121	2124.0	1948.0
FROGS-ARCHS4	0.4871334364869195	0.0644455237543847	0.0333333333333333	3.6371494928995767	2124.0	982.0
MUT2VEC	0.4600508707933144	0.0948979546513617	0.1333333333333333	2.834375063578288	2124.0	1974.0
GENE2VEC	0.3689246386781812	0.0693904715446665	0.0333333333333333	2.5566962560017905	2124.0	2028.0
