embedding	outer_AUC	outer_AUPRC	outer_PR@10	outer_time	orig_pos_pairs	filtered_pos_pairs
PFAM	0.7358417226982619	0.3340509513198861	0.6999999999999998	2051.8904313246408	10568.0	10486.0
PPI-RAW	0.728155649938253	0.3574327866837512	0.7333333333333334	7566.334101279576	10568.0	10513.0
GENEPT-MODEL3	0.7236328717068724	0.322370202089095	0.9666666666666668	563.4651420116425	10568.0	10203.0
T5	0.7151621256264432	0.2438850420448483	0.4666666666666666	150.77908873558044	10568.0	9443.0
ESM2	0.7050189326547086	0.2452839122351289	0.6333333333333333	237.12481133143103	10568.0	10492.0
BLAST	0.7007793942192039	0.3724916180431159	0.2333333333333333	9199.467622915903	10568.0	10486.0
KSEP	0.6919166063384731	0.2548411487480879	0.3333333333333333	127.2918484210968	10568.0	10449.0
HMMER	0.6804990760634512	0.316628249110036	0.4333333333333333	7668.964214404424	10568.0	10486.0
NODE2VEC	0.6787204763153701	0.1829801854219468	0.2666666666666666	38.96461971600851	10568.0	10513.0
SEQVEC	0.6758336655728726	0.2319267166990937	0.2666666666666666	204.79470388094583	10568.0	10486.0
MUT2VEC	0.6685602078976878	0.2362346201194835	0.7333333333333334	85.91432054837544	10568.0	9462.0
BIOCONCEPTVEC-FASTTEXT	0.6670599052430513	0.1981076685279003	0.2666666666666666	25.17387882868449	10568.0	10144.0
BIOCONCEPTVEC-CBOW	0.6669494153859864	0.1841259817055787	0.3333333333333333	31.460388898849487	10568.0	10144.0
ESMB1	0.66281692653595	0.1785616228974408	0.4333333333333333	146.5322965780894	10568.0	9443.0
SCGPT-HUMAN	0.6582038048996169	0.2114736899134125	0.9666666666666668	163.48213227589926	10568.0	10232.0
ALBERT	0.6551914164883752	0.2362761490600264	0.7333333333333334	670.1999425888062	10568.0	9443.0
BERT-BFD	0.6525787817584777	0.1926593694059286	0.5333333333333333	239.48870476086933	10568.0	9443.0
GENEPT-ADA	0.6427950042500284	0.2195014593221393	1.0	253.4374043146769	10568.0	10203.0
BIOCONCEPTVEC-SKIP-GRAM	0.640891969685388	0.1814650663871909	0.3666666666666667	24.67555356025696	10568.0	10144.0
GF-12L30M	0.6342398384907726	0.1569199057879954	0.2333333333333333	146.10256369908652	10568.0	10517.0
UNIREP	0.6339960409801565	0.1667103846280622	0.1666666666666666	1391.1943583488464	10568.0	10486.0
BERT-PFAM	0.6256256096874009	0.1621193772696707	0.6	131.72769331932068	10568.0	9443.0
BIOCONCEPTVEC-GLOVE	0.6159013231649405	0.1473641923880328	0.1	35.51261035601298	10568.0	10144.0
XLNET	0.6122962916948889	0.1412195901319023	0.3999999999999999	215.8000942071279	10568.0	9443.0
APAAC	0.5960422476986751	0.1462286152641232	0.1333333333333333	46.97627766927084	10568.0	10486.0
CPC-PROT	0.5938572101684585	0.1350213978193865	0.2666666666666666	109.35252086321512	10568.0	9443.0
PROTVEC	0.580317387709191	0.1331978590491919	0.0666666666666666	51.76978508631388	10568.0	10486.0
LEARNED-VEC	0.5779725537491701	0.1405129655109406	0.3	35.99147891998291	10568.0	10486.0
SCGPT-PANCANCER	0.5764796648739728	0.1604080986245653	0.9	144.5008164246877	10568.0	10232.0
GF-12L95MCANCER	0.5755386381353832	0.1295504050960192	0.1666666666666666	137.14867647488913	10568.0	10520.0
GF-20L95M	0.57510127576937	0.123023947729869	0.4333333333333333	234.1591280301412	10568.0	10520.0
GF-12L95M	0.5743997363829788	0.1215226619853415	0.4333333333333333	124.594388961792	10568.0	10520.0
GF-6L30M	0.5710709546540048	0.1264345634830941	0.2333333333333333	108.25060749053956	10568.0	10517.0
AAC	0.562485795931843	0.1243236075707255	0.0666666666666666	25.04017225901286	10568.0	10486.0
FROGS-ARCHS4	0.5526439548872986	0.1188958775640417	0.2666666666666666	38.46327749888102	10568.0	6917.0
MASHUP	0.5481268203549836	0.1597361420437333	0.5666666666666667	116.35273575782776	10568.0	9535.0
TCGA-EMBEDDING	0.5380821741344214	0.1086877722467573	0.2666666666666666	30.236528793970745	10568.0	10418.0
GENE2VEC	0.5309316469339621	0.105907439984779	0.2	93.0759910742442	10568.0	10385.0
